,id,mean_income,year
0,01001,64765,15
1,01003,68169,15
2,01005,44688,15
3,01007,52241,15
4,01009,54884,15
5,01011,41947,15
6,01013,43972,15
7,01015,53457,15
8,01017,49456,15
9,01019,50591,15
10,01021,55546,15
11,01023,47721,15
12,01025,48153,15
13,01027,44846,15
14,01029,50244,15
15,01031,62808,15
16,01033,53233,15
17,01035,38051,15
18,01037,41365,15
19,01039,50925,15
20,01041,50203,15
21,01043,51783,15
22,01045,55568,15
23,01047,43626,15
24,01049,48656,15
25,01051,66592,15
26,01053,44903,15
27,01055,51264,15
28,01057,46340,15
29,01059,47562,15
30,01061,49044,15
31,01063,33110,15
32,01065,46127,15
33,01067,54837,15
34,01069,59545,15
35,01071,48877,15
36,01073,66801,15
37,01075,47505,15
38,01077,56821,15
39,01079,52205,15
40,01081,61914,15
41,01083,67715,15
42,01085,45423,15
43,01087,41830,15
44,01089,79044,15
45,01091,50336,15
46,01093,47656,15
47,01095,55974,15
48,01097,58783,15
49,01099,39437,15
50,01101,62201,15
51,01103,60761,15
52,01105,38795,15
53,01107,42939,15
54,01109,48558,15
55,01111,46845,15
56,01113,49746,15
57,01115,62766,15
58,01117,87820,15
59,01119,31841,15
60,01121,48642,15
61,01123,51602,15
62,01125,62431,15
63,01127,49856,15
64,01129,51777,15
65,01131,36925,15
66,01133,45018,15
67,02013,71231,15
68,02016,94923,15
69,02020,99630,15
70,02050,65709,15
71,02060,87875,15
72,02068,89038,15
73,02070,69872,15
74,02090,86453,15
75,02100,76126,15
76,02105,67142,15
77,02110,102355,15
78,02122,78118,15
79,02130,80178,15
80,02150,82983,15
81,02158,48392,15
82,02164,63274,15
83,02170,85204,15
84,02180,64816,15
85,02185,88398,15
86,02188,78387,15
87,02195,83344,15
88,02198,63684,15
89,02220,82614,15
90,02230,81486,15
91,02240,72110,15
92,02261,88839,15
93,02275,62771,15
94,02282,73067,15
95,02290,52496,15
96,04001,41523,15
97,04003,59305,15
98,04005,68735,15
99,04007,49868,15
100,04009,55869,15
101,04011,61585,15
102,04012,43636,15
103,04013,74347,15
104,04015,50762,15
105,04017,48549,15
106,04019,63944,15
107,04021,60169,15
108,04023,52983,15
109,04025,58003,15
110,04027,54022,15
111,05001,52891,15
112,05003,49387,15
113,05005,49367,15
114,05007,76269,15
115,05009,52545,15
116,05011,48207,15
117,05013,48201,15
118,05015,48204,15
119,05017,46711,15
120,05019,49312,15
121,05021,43625,15
122,05023,58972,15
123,05025,55059,15
124,05027,50019,15
125,05029,53564,15
126,05031,59163,15
127,05033,53944,15
128,05035,51571,15
129,05037,48635,15
130,05039,44244,15
131,05041,41200,15
132,05043,43927,15
133,05045,65086,15
134,05047,49443,15
135,05049,45069,15
136,05051,56414,15
137,05053,60657,15
138,05055,52017,15
139,05057,44026,15
140,05059,50448,15
141,05061,53760,15
142,05063,50920,15
143,05065,44578,15
144,05067,46279,15
145,05069,50679,15
146,05071,49054,15
147,05073,48719,15
148,05075,42338,15
149,05077,38639,15
150,05079,50527,15
151,05081,47093,15
152,05083,49390,15
153,05085,63093,15
154,05087,51035,15
155,05089,41541,15
156,05091,51692,15
157,05093,48548,15
158,05095,39360,15
159,05097,45810,15
160,05099,42132,15
161,05101,43432,15
162,05103,44812,15
163,05105,56268,15
164,05107,42248,15
165,05109,47231,15
166,05111,42598,15
167,05113,46708,15
168,05115,52748,15
169,05117,43050,15
170,05119,66590,15
171,05121,44878,15
172,05123,41777,15
173,05125,67036,15
174,05127,45296,15
175,05129,43678,15
176,05131,57579,15
177,05133,46398,15
178,05135,39494,15
179,05137,43768,15
180,05139,53430,15
181,05141,43984,15
182,05143,64299,15
183,05145,58530,15
184,05147,41140,15
185,05149,48593,15
186,06001,101953,15
187,06003,62959,15
188,06005,70997,15
189,06007,60800,15
190,06009,72202,15
191,06011,65310,15
192,06013,109573,15
193,06015,54641,15
194,06017,93356,15
195,06019,63314,15
196,06021,59845,15
197,06023,56440,15
198,06025,56603,15
199,06027,61925,15
200,06029,65917,15
201,06031,63232,15
202,06033,50453,15
203,06035,63361,15
204,06037,82941,15
205,06039,59598,15
206,06041,146444,15
207,06043,65619,15
208,06045,59563,15
209,06047,58398,15
210,06049,48845,15
211,06051,70947,15
212,06053,81128,15
213,06055,99859,15
214,06057,76041,15
215,06059,103752,15
216,06061,94595,15
217,06063,66613,15
218,06065,74222,15
219,06067,74159,15
220,06069,87412,15
221,06071,69064,15
222,06073,87081,15
223,06075,119406,15
224,06077,70520,15
225,06079,80404,15
226,06081,135131,15
227,06083,89903,15
228,06085,128243,15
229,06087,91983,15
230,06089,59740,15
231,06091,65938,15
232,06093,50890,15
233,06095,83446,15
234,06097,87597,15
235,06099,65947,15
236,06101,69238,15
237,06103,55221,15
238,06105,52129,15
239,06107,58678,15
240,06109,64828,15
241,06111,100843,15
242,06113,78450,15
243,06115,58447,15
244,08001,72120,15
245,08003,50743,15
246,08005,87869,15
247,08007,65299,15
248,08009,48142,15
249,08011,49543,15
250,08013,96998,15
251,08014,102402,15
252,08015,63204,15
253,08017,59943,15
254,08019,92927,15
255,08021,50251,15
256,08023,46669,15
257,08025,41441,15
258,08027,47921,15
259,08029,60252,15
260,08031,79959,15
261,08033,48750,15
262,08035,125928,15
263,08037,102559,15
264,08039,104099,15
265,08041,76967,15
266,08043,51917,15
267,08045,73579,15
268,08047,79393,15
269,08049,76023,15
270,08051,61040,15
271,08053,70832,15
272,08055,49320,15
273,08057,56305,15
274,08059,89899,15
275,08061,54539,15
276,08063,57553,15
277,08065,56194,15
278,08067,75392,15
279,08069,78071,15
280,08071,54858,15
281,08073,54961,15
282,08075,58258,15
283,08077,65223,15
284,08079,61187,15
285,08081,61765,15
286,08083,55689,15
287,08085,55384,15
288,08087,59584,15
289,08089,46350,15
290,08091,74267,15
291,08093,68191,15
292,08095,62215,15
293,08097,120810,15
294,08099,51082,15
295,08101,55105,15
296,08103,70079,15
297,08105,54516,15
298,08107,85140,15
299,08109,51179,15
300,08111,45977,15
301,08113,88650,15
302,08115,52821,15
303,08117,87353,15
304,08119,76717,15
305,08121,59333,15
306,08123,74779,15
307,08125,56757,15
308,09001,137183,15
309,09003,89684,15
310,09005,94144,15
311,09007,101108,15
312,09009,83229,15
313,09011,84880,15
314,09013,96661,15
315,09015,71875,15
316,10001,67538,15
317,10003,86526,15
318,10005,69912,15
319,11001,107594,15
320,12001,64156,15
321,12003,63045,15
322,12005,62232,15
323,12007,54327,15
324,12009,65150,15
325,12011,73358,15
326,12013,48006,15
327,12015,59087,15
328,12017,52860,15
329,12019,72639,15
330,12021,95419,15
331,12023,54521,15
332,12027,45604,15
333,12029,45403,15
334,12031,66270,15
335,12033,59988,15
336,12035,61487,15
337,12037,54196,15
338,12039,47183,15
339,12041,56169,15
340,12043,45321,15
341,12045,53708,15
342,12047,46775,15
343,12049,51882,15
344,12051,53185,15
345,12053,51427,15
346,12055,48516,15
347,12057,71190,15
348,12059,44264,15
349,12061,74534,15
350,12063,46713,15
351,12065,56749,15
352,12067,57705,15
353,12069,60590,15
354,12071,68651,15
355,12073,65839,15
356,12075,47901,15
357,12077,53027,15
358,12079,44069,15
359,12081,67786,15
360,12083,51968,15
361,12085,81104,15
362,12086,67497,15
363,12087,85148,15
364,12089,73997,15
365,12091,71445,15
366,12093,47483,15
367,12095,68045,15
368,12097,56647,15
369,12099,82436,15
370,12101,59938,15
371,12103,66039,15
372,12105,56425,15
373,12107,43956,15
374,12109,96113,15
375,12111,59196,15
376,12113,75173,15
377,12115,74755,15
378,12117,77572,15
379,12119,64660,15
380,12121,47668,15
381,12123,46748,15
382,12125,46970,15
383,12127,56644,15
384,12129,58688,15
385,12131,67144,15
386,12133,49235,15
387,13001,49556,15
388,13003,44376,15
389,13005,48395,15
390,13007,51265,15
391,13009,49643,15
392,13011,50544,15
393,13013,62471,15
394,13015,61927,15
395,13017,38561,15
396,13019,42132,15
397,13021,55739,15
398,13023,54608,15
399,13025,46587,15
400,13027,46182,15
401,13029,75583,15
402,13031,51602,15
403,13033,46749,15
404,13035,55677,15
405,13037,50372,15
406,13039,63671,15
407,13043,46006,15
408,13045,58198,15
409,13047,59361,15
410,13049,51543,15
411,13051,64795,15
412,13053,52465,15
413,13055,43093,15
414,13057,85254,15
415,13059,49824,15
416,13061,31404,15
417,13063,50593,15
418,13065,41785,15
419,13067,89047,15
420,13069,49134,15
421,13071,47528,15
422,13073,87673,15
423,13075,50202,15
424,13077,76019,15
425,13079,52339,15
426,13081,49841,15
427,13083,57094,15
428,13085,77905,15
429,13087,45969,15
430,13089,75140,15
431,13091,46245,15
432,13093,38795,15
433,13095,47802,15
434,13097,65201,15
435,13099,44899,15
436,13101,45475,15
437,13103,71916,15
438,13105,48526,15
439,13107,45622,15
440,13109,51807,15
441,13111,48234,15
442,13113,100357,15
443,13115,56222,15
444,13117,107877,15
445,13119,45197,15
446,13121,93815,15
447,13123,53803,15
448,13125,49950,15
449,13127,65332,15
450,13129,54028,15
451,13131,44611,15
452,13133,67299,15
453,13135,77206,15
454,13137,52907,15
455,13139,69865,15
456,13141,34424,15
457,13143,54780,15
458,13145,82018,15
459,13147,51638,15
460,13149,50089,15
461,13151,72001,15
462,13153,64807,15
463,13155,46150,15
464,13157,66651,15
465,13159,54490,15
466,13161,48520,15
467,13163,40068,15
468,13165,42339,15
469,13167,43555,15
470,13169,68273,15
471,13171,52160,15
472,13173,43679,15
473,13175,49379,15
474,13177,80383,15
475,13179,52664,15
476,13181,49672,15
477,13183,53523,15
478,13185,51897,15
479,13187,56568,15
480,13189,49286,15
481,13191,58714,15
482,13193,36358,15
483,13195,54818,15
484,13197,49190,15
485,13199,47230,15
486,13201,44794,15
487,13205,41513,15
488,13207,67354,15
489,13209,46778,15
490,13211,67053,15
491,13213,45859,15
492,13215,59910,15
493,13217,61526,15
494,13219,94225,15
495,13221,55176,15
496,13223,72168,15
497,13225,55737,15
498,13227,71334,15
499,13229,56454,15
500,13231,66482,15
501,13233,54342,15
502,13235,49562,15
503,13237,64559,15
504,13239,37526,15
505,13241,52407,15
506,13243,54234,15
507,13245,52186,15
508,13247,62883,15
509,13249,52762,15
510,13251,47439,15
511,13253,49638,15
512,13255,52071,15
513,13257,53613,15
514,13259,32734,15
515,13261,45546,15
516,13263,45832,15
517,13265,33489,15
518,13267,47757,15
519,13269,41217,15
520,13271,36145,15
521,13273,42258,15
522,13275,50868,15
523,13277,53941,15
524,13279,49605,15
525,13281,48722,15
526,13283,51515,15
527,13285,57897,15
528,13287,48223,15
529,13289,44796,15
530,13291,52377,15
531,13293,48286,15
532,13295,54753,15
533,13297,67183,15
534,13299,47069,15
535,13301,42429,15
536,13303,50280,15
537,13305,51465,15
538,13307,45503,15
539,13309,36236,15
540,13311,53276,15
541,13313,58123,15
542,13315,42292,15
543,13317,43366,15
544,13319,46938,15
545,13321,47614,15
546,15001,66627,15
547,15003,92649,15
548,15005,68659,15
549,15007,79608,15
550,15009,84963,15
551,16001,74604,15
552,16003,51611,15
553,16005,57554,15
554,16007,58101,15
555,16009,49743,15
556,16011,60493,15
557,16013,79312,15
558,16015,59680,15
559,16017,56153,15
560,16019,68688,15
561,16021,52120,15
562,16023,55405,15
563,16025,56611,15
564,16027,51908,15
565,16029,66121,15
566,16031,54783,15
567,16033,43290,15
568,16035,48580,15
569,16037,52613,15
570,16039,56047,15
571,16041,57413,15
572,16043,58348,15
573,16045,49285,15
574,16047,54943,15
575,16049,45844,15
576,16051,63325,15
577,16053,51663,15
578,16055,64821,15
579,16057,56625,15
580,16059,46310,15
581,16061,47924,15
582,16063,52644,15
583,16065,49484,15
584,16067,56879,15
585,16069,60005,15
586,16071,50644,15
587,16073,46604,15
588,16075,56189,15
589,16077,54352,15
590,16079,47233,15
591,16081,62715,15
592,16083,57805,15
593,16085,56540,15
594,16087,45205,15
595,17001,58309,15
596,17003,36313,15
597,17005,59610,15
598,17007,74593,15
599,17009,62535,15
600,17011,64687,15
601,17013,63517,15
602,17015,59997,15
603,17017,60465,15
604,17019,64721,15
605,17021,56793,15
606,17023,62433,15
607,17025,54328,15
608,17027,75920,15
609,17029,56542,15
610,17031,80367,15
611,17033,65913,15
612,17035,55251,15
613,17037,64758,15
614,17039,69005,15
615,17041,64587,15
616,17043,106298,15
617,17045,58673,15
618,17047,53571,15
619,17049,67060,15
620,17051,57226,15
621,17053,62472,15
622,17055,50850,15
623,17057,55580,15
624,17059,49466,15
625,17061,53282,15
626,17063,79127,15
627,17065,57307,15
628,17067,58383,15
629,17069,50562,15
630,17071,60383,15
631,17073,66694,15
632,17075,61887,15
633,17077,51256,15
634,17079,62970,15
635,17081,57328,15
636,17083,64184,15
637,17085,68095,15
638,17087,55291,15
639,17089,91851,15
640,17091,64596,15
641,17093,94860,15
642,17095,52443,15
643,17097,111565,15
644,17099,63506,15
645,17101,51592,15
646,17103,64225,15
647,17105,66524,15
648,17107,61400,15
649,17109,54187,15
650,17111,93222,15
651,17113,80811,15
652,17115,63909,15
653,17117,63112,15
654,17119,69018,15
655,17121,54419,15
656,17123,65523,15
657,17125,54964,15
658,17127,54738,15
659,17129,74238,15
660,17131,64176,15
661,17133,85580,15
662,17135,61826,15
663,17137,61027,15
664,17139,62489,15
665,17141,68343,15
666,17143,68802,15
667,17145,56407,15
668,17147,80319,15
669,17149,51468,15
670,17151,52276,15
671,17153,44467,15
672,17155,70302,15
673,17157,60484,15
674,17159,55925,15
675,17161,62667,15
676,17163,66983,15
677,17165,51054,15
678,17167,73299,15
679,17169,59448,15
680,17171,59637,15
681,17173,56835,15
682,17175,63928,15
683,17177,56880,15
684,17179,73271,15
685,17181,57104,15
686,17183,55085,15
687,17185,56963,15
688,17187,57793,15
689,17189,68283,15
690,17191,55681,15
691,17193,59300,15
692,17195,60978,15
693,17197,92710,15
694,17199,59855,15
695,17201,62692,15
696,17203,81835,15
697,18001,59945,15
698,18003,65242,15
699,18005,70436,15
700,18007,56340,15
701,18009,49823,15
702,18011,99903,15
703,18013,71576,15
704,18015,63625,15
705,18017,56158,15
706,18019,63576,15
707,18021,55756,15
708,18023,60059,15
709,18025,45025,15
710,18027,58530,15
711,18029,72997,15
712,18031,59270,15
713,18033,61061,15
714,18035,52753,15
715,18037,66090,15
716,18039,60012,15
717,18041,49833,15
718,18043,70535,15
719,18045,59882,15
720,18047,62440,15
721,18049,56637,15
722,18051,62329,15
723,18053,51033,15
724,18055,56116,15
725,18057,112303,15
726,18059,76069,15
727,18061,62415,15
728,18063,82970,15
729,18065,54900,15
730,18067,57668,15
731,18069,56494,15
732,18071,56815,15
733,18073,65639,15
734,18075,50151,15
735,18077,55715,15
736,18079,55169,15
737,18081,77209,15
738,18083,54490,15
739,18085,67723,15
740,18087,64416,15
741,18089,64295,15
742,18091,61219,15
743,18093,56625,15
744,18095,54942,15
745,18097,59189,15
746,18099,60698,15
747,18101,54615,15
748,18103,56544,15
749,18105,61024,15
750,18107,58142,15
751,18109,69237,15
752,18111,58288,15
753,18113,60892,15
754,18115,57205,15
755,18117,49103,15
756,18119,53843,15
757,18121,55417,15
758,18123,55290,15
759,18125,57259,15
760,18127,77992,15
761,18129,74137,15
762,18131,55756,15
763,18133,66332,15
764,18135,55472,15
765,18137,61141,15
766,18139,56216,15
767,18141,61989,15
768,18143,54136,15
769,18145,61949,15
770,18147,63698,15
771,18149,53112,15
772,18151,61255,15
773,18153,53256,15
774,18155,49118,15
775,18157,61100,15
776,18159,62821,15
777,18161,51750,15
778,18163,59115,15
779,18165,51679,15
780,18167,55099,15
781,18169,55555,15
782,18171,69264,15
783,18173,79791,15
784,18175,52238,15
785,18177,53687,15
786,18179,60624,15
787,18181,62819,15
788,18183,66014,15
789,19001,58963,15
790,19003,59548,15
791,19005,61409,15
792,19007,53427,15
793,19009,66054,15
794,19011,75245,15
795,19013,61797,15
796,19015,64229,15
797,19017,77465,15
798,19019,73598,15
799,19021,64512,15
800,19023,64031,15
801,19025,60456,15
802,19027,63449,15
803,19029,56603,15
804,19031,66955,15
805,19033,62272,15
806,19035,61904,15
807,19037,62024,15
808,19039,54049,15
809,19041,62547,15
810,19043,60444,15
811,19045,64144,15
812,19047,60740,15
813,19049,99652,15
814,19051,64115,15
815,19053,49436,15
816,19055,67995,15
817,19057,57771,15
818,19059,74454,15
819,19061,67186,15
820,19063,65804,15
821,19065,57810,15
822,19067,59180,15
823,19069,61024,15
824,19071,69531,15
825,19073,62314,15
826,19075,73226,15
827,19077,67706,15
828,19079,61612,15
829,19081,63545,15
830,19083,63136,15
831,19085,63838,15
832,19087,60327,15
833,19089,61651,15
834,19091,63705,15
835,19093,64418,15
836,19095,70599,15
837,19097,59517,15
838,19099,65658,15
839,19101,60151,15
840,19103,77010,15
841,19105,68356,15
842,19107,54072,15
843,19109,65397,15
844,19111,53513,15
845,19113,74793,15
846,19115,65550,15
847,19117,55491,15
848,19119,69748,15
849,19121,73259,15
850,19123,61427,15
851,19125,65893,15
852,19127,63537,15
853,19129,75124,15
854,19131,62363,15
855,19133,54937,15
856,19135,60609,15
857,19137,53083,15
858,19139,65333,15
859,19141,70596,15
860,19143,59535,15
861,19145,56810,15
862,19147,60222,15
863,19149,68939,15
864,19151,58392,15
865,19153,78164,15
866,19155,66768,15
867,19157,64118,15
868,19159,64398,15
869,19161,61177,15
870,19163,71968,15
871,19165,64231,15
872,19167,74228,15
873,19169,64861,15
874,19171,66434,15
875,19173,54440,15
876,19175,55888,15
877,19177,57420,15
878,19179,54822,15
879,19181,76998,15
880,19183,67458,15
881,19185,55655,15
882,19187,56582,15
883,19189,58273,15
884,19191,65124,15
885,19193,60805,15
886,19195,56950,15
887,19197,60786,15
888,20001,49265,15
889,20003,50761,15
890,20005,55246,15
891,20007,65805,15
892,20009,58223,15
893,20011,51199,15
894,20013,53299,15
895,20015,74192,15
896,20017,53550,15
897,20019,53120,15
898,20021,50886,15
899,20023,54941,15
900,20025,56756,15
901,20027,67013,15
902,20029,49746,15
903,20031,69310,15
904,20033,55472,15
905,20035,56991,15
906,20037,50201,15
907,20039,59421,15
908,20041,59878,15
909,20043,59866,15
910,20045,69129,15
911,20047,61363,15
912,20049,45632,15
913,20051,62029,15
914,20053,59335,15
915,20055,64659,15
916,20057,61451,15
917,20059,63209,15
918,20061,57586,15
919,20063,58914,15
920,20065,58796,15
921,20067,73238,15
922,20069,71799,15
923,20071,63503,15
924,20073,52607,15
925,20075,57210,15
926,20077,58415,15
927,20079,61691,15
928,20081,70265,15
929,20083,73669,15
930,20085,63210,15
931,20087,65317,15
932,20089,49202,15
933,20091,102246,15
934,20093,67081,15
935,20095,62177,15
936,20097,56777,15
937,20099,51659,15
938,20101,65181,15
939,20103,75052,15
940,20105,57724,15
941,20107,60744,15
942,20109,64363,15
943,20111,51927,15
944,20113,69689,15
945,20115,57945,15
946,20117,60830,15
947,20119,60051,15
948,20121,75236,15
949,20123,63422,15
950,20125,50834,15
951,20127,55681,15
952,20129,55040,15
953,20131,62353,15
954,20133,54417,15
955,20135,66223,15
956,20137,58810,15
957,20139,59084,15
958,20141,56899,15
959,20143,63301,15
960,20145,59799,15
961,20147,57007,15
962,20149,70728,15
963,20151,66367,15
964,20153,57563,15
965,20155,58235,15
966,20157,52070,15
967,20159,60680,15
968,20161,62147,15
969,20163,55366,15
970,20165,52707,15
971,20167,55635,15
972,20169,62084,15
973,20171,68099,15
974,20173,66238,15
975,20175,60883,15
976,20177,65618,15
977,20179,64214,15
978,20181,46883,15
979,20183,60173,15
980,20185,60484,15
981,20187,58377,15
982,20189,68329,15
983,20191,61207,15
984,20193,64708,15
985,20195,64185,15
986,20197,60473,15
987,20199,70594,15
988,20201,54267,15
989,20203,63407,15
990,20205,53836,15
991,20207,45914,15
992,20209,49574,15
993,21001,45573,15
994,21003,52779,15
995,21005,61426,15
996,21007,58182,15
997,21009,49555,15
998,21011,48853,15
999,21013,32781,15
1000,21015,81500,15
1001,21017,58199,15
1002,21019,63743,15
1003,21021,56462,15
1004,21023,51316,15
1005,21025,38128,15
1006,21027,51480,15
1007,21029,64311,15
1008,21031,43381,15
1009,21033,50042,15
1010,21035,50310,15
1011,21037,70780,15
1012,21039,51628,15
1013,21041,52573,15
1014,21043,47504,15
1015,21045,43192,15
1016,21047,51094,15
1017,21049,63223,15
1018,21051,34745,15
1019,21053,41050,15
1020,21055,51442,15
1021,21057,41349,15
1022,21059,59825,15
1023,21061,51718,15
1024,21063,39390,15
1025,21065,40072,15
1026,21067,71834,15
1027,21069,53780,15
1028,21071,44358,15
1029,21073,61784,15
1030,21075,42169,15
1031,21077,57639,15
1032,21079,56964,15
1033,21081,55470,15
1034,21083,52088,15
1035,21085,49746,15
1036,21087,46972,15
1037,21089,59689,15
1038,21091,58391,15
1039,21093,63293,15
1040,21095,38365,15
1041,21097,50510,15
1042,21099,47635,15
1043,21101,54572,15
1044,21103,55608,15
1045,21105,44888,15
1046,21107,54317,15
1047,21109,39956,15
1048,21111,68917,15
1049,21113,70610,15
1050,21115,46867,15
1051,21117,70236,15
1052,21119,44522,15
1053,21121,37892,15
1054,21123,51808,15
1055,21125,47558,15
1056,21127,47784,15
1057,21129,33515,15
1058,21131,38612,15
1059,21133,41430,15
1060,21135,41755,15
1061,21137,46848,15
1062,21139,55685,15
1063,21141,46969,15
1064,21143,59889,15
1065,21145,65923,15
1066,21147,29120,15
1067,21149,52565,15
1068,21151,56542,15
1069,21153,39483,15
1070,21155,50033,15
1071,21157,56956,15
1072,21159,37649,15
1073,21161,60229,15
1074,21163,62364,15
1075,21165,41120,15
1076,21167,54503,15
1077,21169,43366,15
1078,21171,42684,15
1079,21173,52272,15
1080,21175,43026,15
1081,21177,49900,15
1082,21179,64462,15
